0.021742,0.011129,0.01851,0.062672
0.013413,0.010982,0.020017,0.063146
0.01335,0.012066,0.018821,0.064378
0.011631,0.010696,0.020051,0.064083
0.012493,0.010462,0.020723,0.063703
0.01134,0.010914,0.020816,0.063215
0.010517,0.010837,0.021717,0.063387
0.011061,0.010894,0.020774,0.064086
0.011842,0.01123,0.020898,0.062857
0.01093,0.011491,0.019276,0.062263
0.011158,0.011253,0.019083,0.062804
0.010909,0.010978,0.019184,0.065401
0.011473,0.01165,0.018483,0.060605
0.011923,0.012175,0.019298,0.063052
0.012155,0.012807,0.018387,0.063075
0.012609,0.011667,0.018068,0.061856
0.011407,0.013284,0.018025,0.06106
0.011953,0.014752,0.018299,0.063567
0.011807,0.013258,0.019422,0.066078
0.01401,0.011842,0.020132,0.065103
0.012901,0.013084,0.019389,0.062334
0.010928,0.01414,0.01878,0.06344
0.012644,0.013048,0.018836,0.064306
0.013048,0.012615,0.019295,0.065773
0.011635,0.012323,0.020933,0.064782
0.01361,0.010688,0.018792,0.065157
0.012012,0.010961,0.019209,0.063543
0.012062,0.011218,0.019331,0.061523
0.011016,0.011855,0.01946,0.059937
0.011716,0.011869,0.01999,0.060333
0.011681,0.01118,0.018867,0.061046
0.011758,0.011623,0.018631,0.064421
0.011728,0.010863,0.018081,0.064115
0.011373,0.011227,0.019128,0.063738
0.011278,0.013009,0.020135,0.062956
0.011614,0.012186,0.021051,0.062333
0.012244,0.013131,0.023393,0.06375
0.012391,0.011773,0.022346,0.06441
0.014984,0.012644,0.021653,0.070169
0.012138,0.012262,0.023159,0.062239
0.012662,0.012203,0.023083,0.062218
0.011246,0.012085,0.022197,0.06369
0.012291,0.010582,0.021798,0.062212
0.011513,0.010166,0.022231,0.062357
0.010787,0.010421,0.021279,0.063658
0.010816,0.010464,0.020215,0.062422
0.01131,0.010684,0.020271,0.062985
0.010502,0.010929,0.020928,0.061412
0.010296,0.010716,0.023494,0.061328
0.034583,0.011247,0.019881,0.062535
0.019867,0.011374,0.019403,0.062336
0.017807,0.012327,0.018998,0.060675
0.018177,0.011886,0.020144,0.060809
0.018257,0.013668,0.022028,0.061123
0.025785,0.014017,0.020599,0.061879
0.017908,0.011414,0.020082,0.061769
0.0113,0.010994,0.020246,0.0611
0.011861,0.011885,0.020292,0.067708
0.009983,0.01073,0.020242,0.067009
0.01026,0.010431,0.020683,0.063395
0.009935,0.010868,0.019602,0.062717
0.009905,0.011513,0.019358,0.062764
0.010284,0.011661,0.019085,0.067067
0.010411,0.011407,0.020106,0.062555
0.010631,0.010397,0.019175,0.061935
0.010641,0.010397,0.019122,0.067039
0.012436,0.009945,0.019145,0.074498
0.010439,0.011333,0.019264,0.061512
0.011845,0.013642,0.019824,0.063081
0.01165,0.013619,0.021598,0.063528
0.011307,0.013869,0.021472,0.064131
0.011717,0.018501,0.020117,0.061409
0.012736,0.018203,0.020292,0.060197
0.011689,0.011567,0.020786,0.063543
0.011144,0.013928,0.020525,0.06375
0.011477,0.012488,0.0214,0.064199
0.016159,0.010304,0.019477,0.062046
0.014611,0.011652,0.019697,0.063613
0.0126,0.011347,0.018034,0.063889
0.011726,0.010488,0.018703,0.065306
0.011189,0.010546,0.018638,0.063252
0.011239,0.01081,0.01923,0.06304
0.010924,0.010131,0.02317,0.064284
0.012103,0.010719,0.019245,0.065058
0.012028,0.010687,0.020449,0.065647
0.012333,0.011022,0.019746,0.064593
0.014441,0.011426,0.020469,0.063478
0.013884,0.011676,0.021072,0.064842
0.012044,0.012277,0.021634,0.066167
0.011261,0.011787,0.020981,0.063579
0.011708,0.011428,0.020516,0.063249
0.011503,0.014977,0.02086,0.06091
0.010003,0.013684,0.019987,0.061793
0.010697,0.011777,0.021664,0.064219
0.010238,0.011157,0.020275,0.063244
0.010431,0.01125,0.020322,0.0614
0.011011,0.010501,0.019596,0.06191
0.01139,0.010716,0.020935,0.065985
0.011347,0.010497,0.020721,0.062411
0.011517,0.01104,0.020654,0.068143
0.011681,0.010625,0.019263,0.064284
