0.00673604,0.002076864,0.00999403,0.090096951
0.000896931,0.00145483,0.009390116,0.150282145
0.002233028,0.001262903,0.009361029,0.15274787
0.002986908,0.001248837,0.009217978,0.084201098
0.006381989,0.001200914,0.009106159,0.078842878
0.001816034,0.001224995,0.009515047,0.082823038
0.002617121,0.001245022,0.009104013,0.079898119
0.000853062,0.001255035,0.008882999,0.087480068
0.001004934,0.001272917,0.008918047,0.074989796
0.001176834,0.001190901,0.009060144,0.074599981
0.001173019,0.001274824,0.009128809,0.074315071
0.001573801,0.00128293,0.009228945,0.078418016
0.001617909,0.001330853,0.008941889,0.09058094
0.001450062,0.001235962,0.009106875,0.072571039
0.001049042,0.001381874,0.009100914,0.074685097
0.002649069,0.001230001,0.009169102,0.075254917
0.000926018,0.001348019,0.008936882,0.085380077
0.001732826,0.001204968,0.008984089,0.091470957
0.002038956,0.00128603,0.009074211,0.076365948
0.001785994,0.001324892,0.009163141,0.076581955
0.00100708,0.001224995,0.00916481,0.074579001
0.001084089,0.001097918,0.010890007,0.085229874
0.004513025,0.001027107,0.018331051,0.072213173
0.004498005,0.001060009,0.013073206,0.074028969
0.001302004,0.001049995,0.015172958,0.079663992
0.011034012,0.00105691,0.010318995,0.086652041
0.000941992,0.001189947,0.010522127,0.073160172
0.000908136,0.001667023,0.010830879,0.074100018
0.005867004,0.001328945,0.011228085,0.083312035
0.001593828,0.001218081,0.012588978,0.074084044
0.001377106,0.001317024,0.010301113,0.082887888
0.094422102,0.001538038,0.009891033,0.076252937
0.001650095,0.001720905,0.010262013,0.119204998
0.000961065,0.001320124,0.009178877,0.074149132
0.000995159,0.001060009,0.009310961,0.073858976
0.00150609,0.001156092,0.011840105,0.074223042
0.001503944,0.001121998,0.019897938,0.07753396
0.000874996,0.001020908,0.016285181,0.076123953
0.000710964,0.001060009,0.019743204,0.088208199
0.000625134,0.001266956,0.024090052,0.074280024
0.0006001,0.001208067,0.03015399,0.076148033
0.000837088,0.001170874,0.022299051,0.074383974
0.000747919,0.001199007,0.020844936,0.074614048
0.001953125,0.001134157,0.039101839,0.086632013
0.001923084,0.001057863,0.032625198,0.07810998
0.00086689,0.001118898,0.022758961,0.074808121
0.003628969,0.001098871,0.014827013,0.074406862
0.003171921,0.001109839,0.013002873,0.074280977
0.000880003,0.001101971,0.012371063,0.085695982
0.000728846,0.001173019,0.011370182,0.077705145
0.000672817,0.001314163,0.009028196,0.077677012
0.000705004,0.002115965,0.012756109,0.077536106
0.00069499,0.001345158,0.011920929,0.085645914
0.000656128,0.001152039,0.009638071,0.073513031
0.000710964,0.001094103,0.023657084,0.074449062
0.000658035,0.00117898,0.010246992,0.084830999
0.000764132,0.001102209,0.01037097,0.074093103
0.001033068,0.001152039,0.009268999,0.07707715
0.00128293,0.001505852,0.008517027,0.087124825
0.001012087,0.001557827,0.009902,0.073885918
0.000586987,0.001690865,0.009101152,0.088606834
0.000831842,0.001152039,0.01051116,0.090430975
0.000697851,0.001133919,0.010446072,0.114284992
0.000793934,0.001048088,0.008405924,0.149897099
0.001106978,0.001032114,0.009185076,0.081338167
0.001127958,0.001171112,0.008265019,0.076405048
0.001097918,0.001157045,0.008544922,0.07467413
0.000639916,0.001080036,0.008733988,0.097991943
0.000813007,0.001079083,0.00836587,0.074138165
0.001289129,0.001216888,0.008127928,0.074144125
0.001036882,0.001162052,0.008416176,0.07397294
0.000705957,0.001075029,0.008080959,0.074384928
0.000710011,0.001192093,0.008343935,0.074419022
0.000769854,0.001215935,0.008330822,0.092396975
0.000638962,0.001140118,0.008313894,0.086482048
0.000797033,0.001093864,0.008419037,0.077877998
0.000667095,0.001148939,0.008472204,0.077383041
0.000797987,0.00117898,0.009124994,0.077110052
0.000694037,0.001072884,0.009883881,0.090879917
0.000695944,0.00127697,0.008886099,0.08246994
0.000715017,0.001348019,0.009017229,0.080258846
0.00071311,0.001094103,0.008489847,0.075515032
0.000809908,0.001042843,0.008779049,0.075448036
0.000677109,0.001378059,0.008849859,0.079706907
0.00067997,0.001293898,0.008382082,0.086844921
0.000782013,0.002490997,0.008397102,0.077519894
0.000613928,0.002187014,0.008431912,0.074966192
0.000772953,0.001793861,0.008274794,0.075022936
0.00120306,0.001294136,0.008231163,0.073772907
0.000931025,0.001241207,0.008583069,0.085584879
0.000849962,0.011238098,0.008279085,0.074038982
0.000664949,0.001581192,0.008390904,0.074613094
0.000679016,0.001386881,0.00816989,0.075026035
0.000646114,0.001194,0.008769989,0.080643892
0.00067091,0.001132011,0.008234024,0.084383965
0.000667095,0.001080036,0.008121014,0.074125767
0.00099802,0.001189947,0.008275986,0.073472977
0.001275063,0.001105785,0.008254051,0.073899984
0.00089407,0.001664877,0.008221865,0.089169979
0.000709057,0.00148797,0.008095026,0.073987961
